HP:0100096	Abnormality of the epiphysis of the proximal phalanx of the 4th toe	骨端の異常	異常 OR 異常性 OR 奇形|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位節骨の骨端異常
HP:0100097	Abnormality of the epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端の異常	異常 OR 異常性 OR 奇形|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節の骨端の異常
HP:0100098	Abnormality of the epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端の異常	異常 OR 異常性 OR 奇形|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第5趾の中間節骨の骨端の異常
HP:0100099	Abnormality of the epiphysis of the proximal phalanx of the 5th toe	第5趾基節骨骨端の異常	異常 OR 異常性 OR 奇形|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第5趾の近位指節の骨端の異常
HP:0100100	Absent epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節骨端の欠損
HP:0100101	Bracket epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節のブラケットepiphysis
HP:0100102	Cone-shaped epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端の円錐骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節骨の脊柱前核
HP:0100103	Enlarged epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨の拡大した骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節骨の拡張骨端
HP:0100104	Fragmentation of the epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節の骨端の断片化
HP:0100105	Irregular epiphysis of the distal phalanx of the 2nd toe	不規則な第2趾末節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節の不規則なepiphysis
HP:0100106	Ivory epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節の象牙骨のepiphysis
HP:0100107	Pseudoepiphysis of the distal phalanx of the 2nd toe	第2趾末節骨偽骨端	末節骨|つま先 OR 足指	NA	2番目のつま先の遠位指節の偽骨摘出
HP:0100108	Small epiphysis of the distal phalanx of the 2nd toe	小さい第2趾末節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節の小さなepiphysis
HP:0100109	Stippling of the epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨骨端の点状石灰化	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節骨端の点状化
HP:0100110	Triangular epiphysis of the distal phalanx of the 2nd toe	第2趾末節骨の三角形骨端	三角形|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第2のつま先の遠位指節の三角形骨端部
HP:0100111	Absent epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中節骨の切除がない
HP:0100112	Bracket epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第2のつま先の中間節骨のブラケットepiphysis
HP:0100113	Cone-shaped epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端の円錐骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中節骨の錐状突起
HP:0100114	Enlarged epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨の拡大した骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中間節骨の拡張骨端
HP:0100115	Fragmentation of the epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第2のつま先の中間節骨の骨端の断片化
HP:0100116	Irregular epiphysis of the middle phalanx of the 2nd toe	不規則な第2趾中節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中節骨の不規則なepiphysis
HP:0100117	Ivory epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第2のつま先の中間節骨の象牙骨のepiphysis
HP:0100118	Pseudoepiphysis of the middle phalanx of the 2nd toe	第2趾中節骨偽骨端	中節骨|つま先 OR 足指	NA	2番目のつま先の中間節骨の偽骨棘
HP:0100119	Small epiphysis of the middle phalanx of the 2nd toe	小さい第2趾中節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中間節骨の小端末梢部
HP:0100120	Stippling of the epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨骨端の点状石灰化	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	2番目のつま先の中間節骨の断裂
HP:0100121	Triangular epiphysis of the middle phalanx of the 2nd toe	第2趾中節骨の三角形骨端	三角形|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第2のつま先の中間節骨の三角形上皮
HP:0100122	Absent epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	2番目のつま先の近位指節の骨端部切除
HP:0100123	Bracket epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	2番目のつま先の近位指節のブラケットepiphysis
HP:0100124	Cone-shaped epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨骨端の円錐骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の錐状突起形成
HP:0100125	Enlarged epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨の拡大した骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の拡張骨端
HP:0100126	Fragmentation of the epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の骨端の断片化
HP:0100127	Irregular epiphysis of the proximal phalanx of the 2nd toe	不規則な第2趾基節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の不規則なepiphysis
HP:0100128	Ivory epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の象牙骨のepiphysis
HP:0100129	Pseudoepiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨偽骨端	基節骨|つま先 OR 足指	NA	2番目のつま先の近位節骨の偽骨摘出
HP:0100130	Small epiphysis of the proximal phalanx of the 2nd toe	小さい第2趾基節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	2番目のつま先の近位節骨の小端末梢部
HP:0100131	Stippling of the epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨骨端の点状石灰化	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節骨端のスティプル
HP:0100132	Triangular epiphysis of the proximal phalanx of the 2nd toe	第2趾基節骨の三角形骨端	三角形|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第2のつま先の近位指節の三角形骨端部
HP:0100133	Abnormality of the pubic hair	恥毛の異常	異常 OR 異常性 OR 奇形|陰毛	NA	陰毛の異常
HP:0100134	Abnormality of the axillary hair	腋毛の異常	異常 OR 異常性 OR 奇形|腋毛	NA	腋毛の異常
HP:0100135	Absent epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第3のつま先の遠位指節骨端の欠損
HP:0100136	Bracket epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位指節のブラケットepiphysis
HP:0100137	Cone-shaped epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨骨端の円錐骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位指節の円錐形のepiphysis
HP:0100138	Enlarged epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨の拡大した骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位の指節の拡張epiphysis
HP:0100139	Fragmentation of the epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第3のつま先の遠位指節の骨端の断片化
HP:0100140	Irregular epiphysis of the distal phalanx of the 3rd toe	不規則な第3趾末節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位の指節の不規則なepiphysis
HP:0100141	Ivory epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第3のつま先の遠位指節の象牙骨のepiphysis
HP:0100142	Pseudoepiphysis of the distal phalanx of the 3rd toe	第3趾末節骨偽骨端	末節骨|つま先 OR 足指	NA	3番目のつま先の遠位指節の偽骨摘出
HP:0100143	Small epiphysis of the distal phalanx of the 3rd toe	小さい第3趾末節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位指節骨の小端末梢部
HP:0100144	Stippling of the epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨骨端の点状石灰化	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位指節骨端の点状化
HP:0100145	Triangular epiphysis of the distal phalanx of the 3rd toe	第3趾末節骨の三角形骨端	三角形|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	3番目のつま先の遠位の指節の三角形のepiphysis
HP:0100146	Absent epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の骨端の欠如
HP:0100147	Bracket epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨のブラケットepiphysis
HP:0100148	Cone-shaped epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端の円錐骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の円錐形のepiphysis
HP:0100149	Enlarged epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨の拡大した骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中間節骨の拡張骨端
HP:0100150	Fragmentation of the epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の骨端の断片化
HP:0100151	Irregular epiphysis of the middle phalanx of the 3rd toe	不規則な第3趾中節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の不規則なepiphysis
HP:0100152	Ivory epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中間節骨の象牙骨のepiphysis
HP:0100153	Pseudoepiphysis of the middle phalanx of the 3rd toe	第3趾中節骨偽骨端	中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の偽骨摘出
HP:0100154	Small epiphysis of the middle phalanx of the 3rd toe	小さい第3趾中節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の小さなepiphysis
HP:0100155	Stippling of the epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨骨端の点状石灰化	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の断裂
HP:0100156	Triangular epiphysis of the middle phalanx of the 3rd toe	第3趾中節骨の三角形骨端	三角形|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	3番目のつま先の中節骨の三角形骨端部
HP:0100157	Absent epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の骨端部切除術なし
HP:0100158	Bracket epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位指節のブラケットepiphysis
HP:0100159	Cone-shaped epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨骨端の円錐骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の錐状突起
HP:0100160	Enlarged epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨の拡大した骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の拡張骨端
HP:0100161	Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第3のつま先の近位指節の骨端の断片化
HP:0100162	Irregular epiphysis of the proximal phalanx of the 3rd toe	不規則な第3趾基節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位指節の不規則なepiphysis
HP:0100163	Ivory epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位指節の象牙骨のepiphysis
HP:0100164	Pseudoepiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨偽骨端	基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の偽骨摘出
HP:0100165	Small epiphysis of the proximal phalanx of the 3rd toe	小さい第3趾基節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の小端末梢部
HP:0100166	Stippling of the epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨骨端の点状石灰化	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位節骨の断裂のスティプル
HP:0100167	Triangular epiphysis of the proximal phalanx of the 3rd toe	第3趾基節骨の三角形骨端	三角形|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	3番目のつま先の近位指節の三角形のepiphysis
HP:0100168	Fragmented epiphyses	骨端の断片化	骨端 OR 骨頭	NA	断片化されたエピフィーゼ
HP:0100169	Absent epiphysis of the distal phalanx of the 4th toe	第4趾末節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	4番目のつま先の遠位指節骨端の欠損
HP:0100170	Bracket epiphysis of the distal phalanx of the 4th toe	第4趾末節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位指節のブラケットepiphysis
HP:0100171	Cone-shaped epiphysis of the distal phalanx of the 4th toe	第4趾末節骨骨端の円錐骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	4番目のつま先の遠位指節骨の脊柱前核
HP:0100172	Enlarged epiphysis of the distal phalanx of the 4th toe	第4趾末節骨の拡大した骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位指節骨の拡張骨端
HP:0100173	Fragmentation of the epiphysis of the distal phalanx of the 4th toe	第4趾末節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位節骨の骨端破砕
HP:0100174	Irregular epiphysis of the distal phalanx of the 4th toe	不規則な第4趾末節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	4番目のつま先の遠位指節の不規則なepiphysis
HP:0100175	Ivory epiphysis of the distal phalanx of the 4th toe	第4趾末節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位指節の象牙骨のepiphysis
HP:0100176	Pseudoepiphysis of the distal phalanx of the 4th toe	第4趾末節骨偽骨端	末節骨|つま先 OR 足指	NA	第4趾の遠位指節骨の偽切開
HP:0100177	Small epiphysis of the distal phalanx of the 4th toe	小さい第4趾末節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位指節骨の小端末梢部
HP:0100178	Stippling of the epiphysis of the distal phalanx of the 4th toe	第4趾末節骨骨端の点状石灰化	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第4趾の遠位指節骨端の点状化
HP:0100179	Triangular epiphysis of the distal phalanx of the 4th toe	第4趾末節骨の三角形骨端	三角形|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	4番目のつま先の遠位指節の三角形骨端部
HP:0100180	Absent epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中腹節の骨端部の欠損
HP:0100181	Bracket epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨のブラケットepiphysis
HP:0100182	Cone-shaped epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端の円錐骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の錐状突起
HP:0100183	Enlarged epiphysis of the middle phalanx of the 4th toe	第4趾中節骨の拡大した骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中間節骨の拡張骨端
HP:0100184	Fragmentation of the epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の骨端の断片化
HP:0100185	Irregular epiphysis of the middle phalanx of the 4th toe	不規則な第4趾中節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の不規則なepiphysis
HP:0100186	Ivory epiphysis of the middle phalanx of the 4th toe	第4趾中節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の象牙骨のepiphysis
HP:0100187	Pseudoepiphysis of the middle phalanx of the 4th toe	第4趾中節骨偽骨端	中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の偽骨摘出
HP:0100188	Small epiphysis of the middle phalanx of the 4th toe	小さい第4趾中節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の小端末梢部
HP:0100189	Stippling of the epiphysis of the middle phalanx of the 4th toe	第4趾中節骨骨端の点状石灰化	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の断裂
HP:0100190	Triangular epiphysis of the middle phalanx of the 4th toe	第4趾中節骨の三角形骨端	三角形|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	4番目のつま先の中節骨の三角形骨端部
HP:0100191	Absent epiphysis of the proximal phalanx of the 4th toe	第4趾基節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節の骨端部切除術なし
HP:0100192	Bracket epiphysis of the proximal phalanx of the 4th toe	骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節のブラケットepiphysis
HP:0100193	Cone-shaped epiphysis of the proximal phalanx of the 4th toe	第4趾基節骨骨端の円錐骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位節骨の錐状突起形成術
HP:0100194	Enlarged epiphysis of the proximal phalanx of the 4th toe	拡大した骨端	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位節骨の拡張骨端部
HP:0100195	Fragmentation of the epiphysis of the proximal phalanx of the 4th toe	第4趾基節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位節骨の骨端破砕
HP:0100196	Irregular epiphysis of the proximal phalanx of the 4th toe	不規則な骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節の不規則なepiphysis
HP:0100197	Ivory epiphysis of the proximal phalanx of the 4th toe	第4趾基節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	4番目のつま先の近位指節の象牙骨のepiphysis
HP:0100198	Pseudoepiphysis of the proximal phalanx of the 4th toe	第4趾基節骨偽骨端	基節骨|つま先 OR 足指	NA	4番目のつま先の近位節骨の偽骨摘出
HP:0100199	Small epiphysis of the proximal phalanx of the 4th toe	小さい第4趾基節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節骨の小端末梢部
HP:0100200	Stippling of the epiphysis of the proximal phalanx of the 4th toe	骨端の点状石灰化	骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節骨端のスティプル
HP:0100201	Triangular epiphysis of the proximal phalanx of the 4th toe	三角形骨端	三角形|骨端 OR 骨頭|基節骨|つま先 OR 足指	NA	第4趾の近位指節の三角形上皮切除術
HP:0100202	Absent epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節骨端の欠損
HP:0100203	Bracket epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節のブラケットepiphysis
HP:0100204	Cone-shaped epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端の円錐骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位節骨の錐状突起形成術
HP:0100205	Enlarged epiphysis of the distal phalanx of the 5th toe	第5趾末節骨の拡大した骨端	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節の拡張脊髄化
HP:0100206	Fragmentation of the epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節の骨端の断片化
HP:0100207	Irregular epiphysis of the distal phalanx of the 5th toe	不規則な第5趾末節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節の不規則なepiphysis
HP:0100208	Ivory epiphysis of the distal phalanx of the 5th toe	第5趾末節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節の象牙骨のepiphysis
HP:0100209	Pseudoepiphysis of the distal phalanx of the 5th toe	第5趾末節骨偽骨端	末節骨|つま先 OR 足指	NA	第5趾の遠位指節骨の偽切開
HP:0100210	Small epiphysis of the distal phalanx of the 5th toe	小さい第5趾末節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節骨の小端末梢部
HP:0100211	Stippling of the epiphysis of the distal phalanx of the 5th toe	第5趾末節骨骨端の点状石灰化	骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節骨端のスティプル
HP:0100212	Triangular epiphysis of the distal phalanx of the 5th toe	第5趾末節骨の三角形骨端	三角形|骨端 OR 骨頭|末節骨|つま先 OR 足指	NA	第5趾の遠位指節骨の三角形骨端部
HP:0100213	Absent epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端欠損	非存在 OR 欠く OR 欠席|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第5趾の中間節骨の切除がない
HP:0100214	Bracket epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端ブラケット	ブラケット OR 角括弧|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨のブラケットepiphysis
HP:0100215	Cone-shaped epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端の円錐骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第5趾の中節骨の錐状突起形成術
HP:0100216	Enlarged epiphysis of the middle phalanx of the 5th toe	第5趾中節骨の拡大した骨端	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中間節骨の拡張骨端
HP:0100217	Fragmentation of the epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端の断片化	断片化 OR 細分化 OR 分裂 OR フラグメンテーション|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第5趾の中節骨の骨端の断片化
HP:0100218	Irregular epiphysis of the middle phalanx of the 5th toe	不規則な第5趾中節骨骨端	不規則 OR 変則的 OR 変則性 OR 変則|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨の不規則なepiphysis
HP:0100219	Ivory epiphysis of the middle phalanx of the 5th toe	第5趾中節骨象牙骨端	象牙 OR 象牙製|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨の象牙骨のepiphysis
HP:0100220	Pseudoepiphysis of the middle phalanx of the 5th toe	第5趾中節骨偽骨端	中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨の偽骨摘出
HP:0100221	Small epiphysis of the middle phalanx of the 5th toe	小さい第5趾中節骨骨端	小さい OR 少ない OR 低分子|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	第5趾の中間節骨の小端末梢部
HP:0100222	Stippling of the epiphysis of the middle phalanx of the 5th toe	第5趾中節骨骨端の点状石灰化	骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨の断端の点描
HP:0100223	Triangular epiphysis of the middle phalanx of the 5th toe	第5趾中節骨の三角形骨端	三角形|骨端 OR 骨頭|中節骨|つま先 OR 足指	NA	5番目のつま先の中節骨の三角形骨端部
